+-----+------------+----------+-----------+-----+-------------+-----------------+---------------+----------------------+--------------------+---------------------+-------------------+-------------------+------------------+
| did | num_values | iomethod | ioworkers | eic | query_order | master_uncached | master_cached | patched_off_uncached | patched_off_cached | patched_on_uncached | patched_on_cached | patched_off_coeff | patched_on_coeff |
| 4   | 190536     | io_uring | 12        | 16  | asc         | 4641.0952       | 913.7912      | 4634.4244            | 891.4112           | 4208.294            | 901.08            | 99.8562666846394  | 90.6745890495847 |
| 2   | 32768      | worker   | 12        | 16  | desc        | 692.1024        | 143.19        | 697.8974             | 149.4274           | 627.4772            | 157.598           | 100.837303844055  | 90.6624800029591 |
| 22  | 256        | io_uring | 12        | 16  | asc         | 3.552           | 0.3068        | 3.306                | 0.3116             | 3.2186              | 0.3446            | 93.0743243243243  | 90.6137387387387 |
| 7   | 16384      | io_uring | 12        | 16  | asc         | 60.4216         | 7.9898        | 59.716               | 7.9162             | 54.7468             | 8.7982            | 98.8322057012724  | 90.607994492036  |
| 21  | 2          | worker   | 12        | 16  | asc         | 1.6606          | 0.0534        | 1.7154               | 0.0628             | 1.5034              | 0.061             | 103.30001204384   | 90.5335420932193 |
| 2   | 64         | io_uring | 12        | 16  | desc        | 4.0558          | 0.3252        | 4.3942               | 0.3432             | 3.6716              | 0.3546            | 108.34360668672   | 90.5271463089896 |
| 4   | 503036     | worker   | 12        | 16  | asc         | 12230.5442      | 2238.7798     | 12261.3844           | 2136.1458          | 11069.072           | 2254.1914         | 100.252157217992  | 90.5035116916547 |
| 4   | 128036     | worker   | 12        | 16  | asc         | 3127.497        | 573.7484      | 3115.3398            | 567.8846           | 2830.392            | 583.8654          | 99.6112802026669  | 90.5002306956649 |
| 8   | 64         | io_uring | 12        | 16  | asc         | 4.0652          | 0.1336        | 4.1654               | 0.144              | 3.677               | 0.1336            | 102.464823378924  | 90.4506543343501 |
| 15  | 2048576    | worker   | 12        | 16  | asc         | 3474.5658       | 564.67        | 3476.9402            | 660.5286           | 3142.5082           | 608.0974          | 100.068336596187  | 90.4431914917254 |
| 16  | 9048576    | worker   | 12        | 16  | asc         | 17166.7988      | 2579.1656     | 17151.1548           | 2417.4214          | 15524.9168          | 2472.8784         | 99.9088706043436  | 90.4357124521084 |
| 4   | 8192       | io_uring | 12        | 16  | asc         | 204.6922        | 28.6638       | 202.2146             | 29.0764            | 185.0968            | 29.249            | 98.7895972587133  | 90.4268946251982 |
| 32  | 16         | worker   | 12        | 16  | asc         | 11.739          | 0.2798        | 12.0808              | 0.3178             | 10.6152             | 0.3676            | 102.911661981429  | 90.4267825198058 |
| 8   | 4524288    | worker   | 12        | 16  | asc         | 16974.792       | 2606.8384     | 16911.372            | 2555.348           | 15324.0512          | 2643.4676         | 99.6263871745821  | 90.2753400454038 |
| 22  | 1          | io_uring | 12        | 16  | asc         | 1.3234          | 0.0484        | 1.2702               | 0.0506             | 1.1944              | 0.052             | 95.9800513828019  | 90.2523802327339 |
| 1   | 315536     | io_uring | 12        | 16  | desc        | 7659.2982       | 1335.5952     | 7656.5204            | 1317.8666          | 6911.8906           | 1337.2198         | 99.9637329696864  | 90.2418265945044 |
| 26  | 32         | worker   | 12        | 16  | asc         | 2.6916          | 0.078         | 2.593                | 0.0804             | 2.4282              | 0.0742            | 96.3367513746471  | 90.213999108337  |
| 15  | 1048576    | worker   | 12        | 16  | asc         | 1785.0754       | 301.0896      | 1777.745             | 313.6876           | 1610.2854           | 315.1568          | 99.5893506795287  | 90.2082567492667 |
| 11  | 1024288    | io_uring | 12        | 16  | asc         | 2232.3912       | 546.5104      | 2317.7448            | 558.1816           | 2013.709            | 595.852           | 103.823415895924  | 90.2041273052859 |
| 18  | 16         | io_uring | 12        | 16  | asc         | 2.9828          | 0.12          | 2.8526               | 0.1148             | 2.6894              | 0.1134            | 95.6349738500737  | 90.1636046667561 |
| 15  | 5048576    | worker   | 12        | 16  | asc         | 8533.3736       | 1389.2012     | 8561.6556            | 1373.4126          | 7693.67             | 1401.9336         | 100.331428123574  | 90.1597698710859 |
| 21  | 32         | worker   | 12        | 16  | asc         | 3.1334          | 0.116         | 2.853                | 0.109              | 2.8246              | 0.1126            | 91.0512542286334  | 90.144890534244  |
| 13  | 6048576    | io_uring | 12        | 16  | desc        | 11538.996       | 1661.9102     | 11511.0124           | 1759.4804          | 10398.4018          | 1810.5874         | 99.7574866998827  | 90.1153081255943 |
| 8   | 4024288    | io_uring | 12        | 16  | asc         | 15125.3188      | 2389.664      | 15098.1972           | 2388.3466          | 13629.3502          | 2226.441          | 99.820687415858   | 90.1095069811025 |
| 1   | 565536     | worker   | 12        | 16  | desc        | 13765.0196      | 2370.839      | 13729.2144           | 2472.9732          | 12400.8786          | 2559.5158         | 99.7398826805884  | 90.0897997994859 |
| 27  | 16         | io_uring | 12        | 16  | desc        | 2.1774          | 0.0772        | 2.1802               | 0.0758             | 1.9602              | 0.0622            | 100.128593735648  | 90.0248002204464 |
| 5   | 1524288    | io_uring | 12        | 16  | desc        | 5715.4022       | 950.661       | 5740.7556            | 916.559            | 5143.4938           | 1013.9958         | 100.443597827638  | 89.993558108649  |
| 5   | 4524288    | worker   | 12        | 16  | desc        | 16998.354       | 2615.5806     | 16933.29             | 2870.331           | 15297.0552          | 2672.3856         | 99.6172335274345  | 89.9913909311454 |
| 13  | 4          | io_uring | 12        | 16  | desc        | 1.252           | 0.0492        | 1.1224               | 0.0462             | 1.1266              | 0.0486            | 89.6485623003195  | 89.9840255591054 |
| 8   | 3524288    | worker   | 12        | 16  | asc         | 13230.646       | 2054.4866     | 13190.8064           | 2099.9114          | 11904.9806          | 2074.6522         | 99.6988839396051  | 89.9803426076096 |
| 4   | 16         | io_uring | 12        | 16  | desc        | 2.8242          | 0.1502        | 2.5712               | 0.1468             | 2.5412              | 0.1476            | 91.0417109269882  | 89.9794632108208 |
| 20  | 2          | worker   | 12        | 16  | desc        | 1.325           | 0.055         | 1.1936               | 0.054              | 1.1914              | 0.049             | 90.0830188679245  | 89.9169811320755 |
| 29  | 32         | worker   | 12        | 16  | asc         | 17.282          | 0.4544        | 17.0304              | 0.5244             | 15.5378             | 0.53              | 98.5441499826409  | 89.9074181229025 |
| 8   | 1524288    | io_uring | 12        | 16  | asc         | 5731.7582       | 968.1498      | 5684.9328            | 893.9986           | 5153.05             | 926.5468          | 99.1830534651654  | 89.9034784823966 |
| 8   | 3524288    | io_uring | 12        | 16  | asc         | 13261.3892      | 2041.7106     | 13218.393            | 2090.075           | 11922.3952          | 2073.9848         | 99.6757790654391  | 89.9030638509576 |
| 6   | 131072     | worker   | 12        | 16  | desc        | 444.5402        | 72.9116       | 444.93               | 75.2216            | 399.6336            | 75.8176           | 100.087686108028  | 89.8981914346554 |
| 3   | 128036     | io_uring | 12        | 16  | asc         | 2814.435        | 539.4728      | 2820.7366            | 552.3304           | 2530.048            | 605.0444          | 100.223902843732  | 89.8954141772683 |
| 4   | 64         | worker   | 12        | 16  | desc        | 3.3206          | 0.369         | 3.3822               | 0.313              | 2.9844              | 0.3518            | 101.855086430163  | 89.8753237366741 |
| 14  | 32768      | io_uring | 12        | 16  | desc        | 59.068          | 7.7132        | 58.5446              | 8.3792             | 53.0776             | 8.1392            | 99.1139026207083  | 89.8584682061353 |
| 12  | 8          | io_uring | 12        | 16  | desc        | 2.1268          | 0.0678        | 1.7882               | 0.0668             | 1.911               | 0.0678            | 84.0793680646981  | 89.8533007334963 |
| 26  | 128        | worker   | 12        | 16  | desc        | 3.1998          | 0.1228        | 3.7998               | 0.1206             | 2.8734              | 0.1336            | 118.751171948247  | 89.7993624601538 |
| 1   | 32         | io_uring | 12        | 16  | asc         | 3.0966          | 0.2554        | 2.954                | 0.2054             | 2.7802              | 0.25              | 95.3949492992314  | 89.7823419233999 |
| 13  | 8048576    | io_uring | 12        | 16  | desc        | 15345.9038      | 2224.095      | 15369.8072           | 2245.5988          | 13777.782           | 2281.2302         | 100.155764041737  | 89.7814959585502 |
| 2   | 315536     | io_uring | 12        | 16  | desc        | 6657.5968       | 1395.9444     | 6652.2026            | 1478.2922          | 5977.1626           | 1388.5566         | 99.9189767695154  | 89.7795823261631 |
| 15  | 6048576    | io_uring | 12        | 16  | asc         | 10245.0736      | 1631.4704     | 10217.2196           | 1519.4482          | 9192.41             | 1721.3234         | 99.7281229878134  | 89.7251728869961 |
| 6   | 64         | io_uring | 12        | 16  | asc         | 4.2724          | 0.1386        | 4.0364               | 0.1276             | 3.8316              | 0.1304            | 94.476172643011   | 89.6826139874544 |
| 5   | 2024288    | io_uring | 12        | 16  | desc        | 7637.8974       | 1228.1978     | 7563.8712            | 1149.895           | 6846.046            | 1248.8218         | 99.0308039487412  | 89.632599673308  |
| 7   | 64         | worker   | 12        | 16  | asc         | 4.196           | 0.143         | 4.0536               | 0.1486             | 3.7608              | 0.1268            | 96.6062917063871  | 89.628217349857  |
| 2   | 253036     | io_uring | 12        | 16  | desc        | 5334.3796       | 1202.9008     | 5355.6276            | 1196.1046          | 4779.1116           | 1152.4642         | 100.398321859209  | 89.5907670312776 |
| 3   | 32         | io_uring | 12        | 16  | desc        | 4.0422          | 0.2194        | 3.8594               | 0.2286             | 3.6214              | 0.2222            | 95.4777101578348  | 89.5898273217555 |
| 6   | 1524288    | io_uring | 12        | 16  | desc        | 5121.8752       | 957.0294      | 5116.8132            | 987.4224           | 4587.6406           | 976.9276          | 99.9011690093503  | 89.5695506208351 |
| 14  | 524288     | io_uring | 12        | 16  | desc        | 895.2282        | 155.2122      | 889.1296             | 154.6832           | 801.2626            | 152.3376          | 99.3187658744441  | 89.503726535871  |
| 3   | 378036     | io_uring | 12        | 16  | asc         | 8068.9906       | 1672.1552     | 8069.308             | 1577.1974          | 7218.6854           | 1592.004          | 100.003933577516  | 89.4620623303242 |
| 25  | 32         | worker   | 12        | 16  | desc        | 2.8106          | 0.0978        | 2.7588               | 0.0746             | 2.5144              | 0.0778            | 98.1569771579022  | 89.4613249839892 |
| 7   | 1524288    | io_uring | 12        | 16  | asc         | 5128.127        | 989.197       | 5113.1528            | 934.0064           | 4587.4188           | 1032.5514         | 99.7079986513594  | 89.4560294626089 |
| 6   | 262144     | worker   | 12        | 16  | desc        | 887.4846        | 158.18        | 891.9168             | 156.8322           | 793.8832            | 157.895           | 100.499411482746  | 89.4531803706791 |
| 6   | 2024288    | io_uring | 12        | 16  | desc        | 6809.0278       | 1285.81       | 6801.0352            | 1188.5386          | 6089.7016           | 1314.7826         | 99.8826176036467  | 89.4356988820049 |
| 2   | 190536     | worker   | 12        | 16  | desc        | 4021.9774       | 881.0796      | 4028.3346            | 813.5654           | 3597.0252           | 825.2618          | 100.158061554498  | 89.4342469452961 |
| 20  | 2          | io_uring | 12        | 16  | asc         | 1.245           | 0.057         | 1.1622               | 0.0522             | 1.1132              | 0.0564            | 93.3493975903614  | 89.4136546184739 |
| 20  | 16         | worker   | 12        | 16  | desc        | 3.069           | 0.1158        | 2.9246               | 0.1138             | 2.743               | 0.1406            | 95.2948843271424  | 89.3776474421636 |
| 3   | 190536     | io_uring | 12        | 16  | asc         | 4132.989        | 821.0638      | 4119.4768            | 856.099            | 3691.7674           | 811.6054          | 99.6730646996641  | 89.3243945241567 |
| 27  | 1          | io_uring | 12        | 16  | asc         | 1.1296          | 0.0402        | 1.0456               | 0.0444             | 1.0086              | 0.0426            | 92.5637393767705  | 89.2882436260623 |
| 27  | 128        | io_uring | 12        | 16  | desc        | 3.49            | 0.1216        | 3.4278               | 0.1248             | 3.1148              | 0.1278            | 98.2177650429799  | 89.2492836676218 |
| 30  | 1          | worker   | 12        | 16  | desc        | 1.6666          | 0.075         | 1.5034               | 0.0694             | 1.4874              | 0.071             | 90.2076083043322  | 89.2475699027961 |
| 7   | 2524288    | io_uring | 12        | 16  | asc         | 8447.0998       | 1483.2948     | 8489.1692            | 1513.1276          | 7535.222            | 1524.6878         | 100.498033656475  | 89.2048416428086 |
| 7   | 128        | io_uring | 12        | 16  | asc         | 4.5608          | 0.164         | 4.5402               | 0.1722             | 4.0612              | 0.1698            | 99.5483248552886  | 89.0457814418523 |
| 7   | 524288     | worker   | 12        | 16  | asc         | 1762.5786       | 309.068       | 1766.6558            | 341.545            | 1567.6466           | 338.376           | 100.231320180558  | 88.9405215744705 |
| 6   | 3524288    | worker   | 12        | 16  | desc        | 11906.8118      | 2003.5792     | 11796.0162           | 2211.9326          | 10573.3804          | 2032.3612         | 99.0694771878397  | 88.8011045912391 |
| 25  | 1          | io_uring | 12        | 16  | asc         | 0.9408          | 0.049         | 0.8814               | 0.043              | 0.8352              | 0.0458            | 93.6862244897959  | 88.7755102040816 |
| 10  | 1024       | io_uring | 12        | 16  | desc        | 5.1064          | 0.5946        | 4.8184               | 0.5952             | 4.5316              | 0.6766            | 94.3600187999373  | 88.7435375215416 |
| 16  | 1024       | worker   | 12        | 16  | desc        | 3.8152          | 0.3598        | 3.5594               | 0.3332             | 3.3842              | 0.4032            | 93.2952400922625  | 88.7030824072133 |
| 21  | 4          | worker   | 12        | 16  | desc        | 2.1892          | 0.0634        | 2.1992               | 0.0732             | 1.938               | 0.0778            | 100.456787867714  | 88.5254887630184 |
| 9   | 8          | io_uring | 12        | 16  | asc         | 1.9286          | 0.0612        | 1.8066               | 0.0678             | 1.707               | 0.0628            | 93.6741677901068  | 88.509799854817  |
| 17  | 16         | worker   | 12        | 16  | asc         | 3.5022          | 0.1046        | 3.2778               | 0.1084             | 3.099               | 0.1304            | 93.5925989378105  | 88.4872365941408 |
| 27  | 2048       | io_uring | 12        | 16  | asc         | 6.189           | 0.6382        | 5.963                | 0.5958             | 5.4704              | 0.6128            | 96.3483599935369  | 88.3890773953789 |
| 28  | 4          | io_uring | 12        | 16  | desc        | 1.3064          | 0.054         | 1.185                | 0.0506             | 1.1544              | 0.052             | 90.7072872014697  | 88.3649724433558 |
| 7   | 262144     | io_uring | 12        | 16  | asc         | 888.8364        | 158.0894      | 885.9826             | 158.3928           | 785.1714            | 173.0918          | 99.6789285407304  | 88.3369987997791 |
| 32  | 16         | io_uring | 12        | 16  | asc         | 11.858          | 0.3128        | 12.1682              | 0.3552             | 10.4396             | 0.3102            | 102.615955473098  | 88.0384550514421 |
| 27  | 256        | io_uring | 12        | 16  | asc         | 3.9094          | 0.1574        | 3.535                | 0.1408             | 3.4412              | 0.1684            | 90.4230828260091  | 88.0237376579526 |
| 7   | 4524288    | worker   | 12        | 16  | asc         | 15368.6206      | 2623.509      | 15272.5106           | 2561.631           | 13526.9242          | 2631.6538         | 99.3746348322243  | 88.0165146376247 |
| 22  | 2          | io_uring | 12        | 16  | desc        | 1.9974          | 0.0548        | 1.6908               | 0.0514             | 1.7576              | 0.066             | 84.6500450585762  | 87.9943927105237 |
| 14  | 8          | io_uring | 12        | 16  | asc         | 1.7872          | 0.06          | 1.5234               | 0.0604             | 1.5718              | 0.055             | 85.2394807520143  | 87.9476275738586 |
| 27  | 64         | io_uring | 12        | 16  | asc         | 3.6632          | 0.098         | 3.1026               | 0.1026             | 3.22                | 0.1018            | 84.6964402708015  | 87.9012884909369 |
| 26  | 256        | io_uring | 12        | 16  | asc         | 3.5552          | 0.1494        | 3.414                | 0.1636             | 3.1234              | 0.1666            | 96.0283528352835  | 87.8544104410441 |
| 30  | 2          | worker   | 12        | 16  | desc        | 2.1114          | 0.0786        | 1.9048               | 0.0866             | 1.8548              | 0.0802            | 90.2150232073506  | 87.8469262100976 |
| 3   | 32         | io_uring | 12        | 16  | asc         | 3.3194          | 0.2258        | 3.6588               | 0.2264             | 2.9132              | 0.25              | 110.224739410737  | 87.7628487075978 |
| 13  | 128        | io_uring | 12        | 16  | desc        | 2.7812          | 0.1114        | 2.4216               | 0.1104             | 2.4354              | 0.1218            | 87.0703293542356  | 87.5665180497627 |
| 29  | 32         | io_uring | 12        | 16  | desc        | 24.3986         | 0.4686        | 22.6926              | 0.4582             | 21.3214             | 0.535             | 93.0077955292517  | 87.3878009393982 |
| 30  | 16         | io_uring | 12        | 16  | asc         | 11.8618         | 0.277         | 11.6304              | 0.3106             | 10.3488             | 0.2728            | 98.0491999527896  | 87.244768922086  |
| 28  | 1          | io_uring | 12        | 16  | desc        | 0.919           | 0.0474        | 0.8636               | 0.0442             | 0.7994              | 0.0468            | 93.9717083786725  | 86.9858541893362 |
| 30  | 8          | io_uring | 12        | 16  | asc         | 6.5556          | 0.1764        | 6.2272               | 0.1712             | 5.7024              | 0.2114            | 94.9905424370004  | 86.9851729818781 |
| 27  | 32         | io_uring | 12        | 16  | desc        | 2.9138          | 0.1092        | 2.7764               | 0.1024             | 2.5184              | 0.0766            | 95.2845082023475  | 86.4300912897248 |
| 14  | 128        | worker   | 12        | 16  | asc         | 2.8828          | 0.1044        | 2.5196               | 0.1198             | 2.4912              | 0.1126            | 87.4011377827113  | 86.4159844595532 |
| 27  | 4          | io_uring | 12        | 16  | asc         | 1.4634          | 0.0458        | 1.3168               | 0.0456             | 1.2644              | 0.0512            | 89.9822331556649  | 86.4015306819735 |
| 23  | 1          | io_uring | 12        | 16  | asc         | 1.6316          | 0.062         | 1.2444               | 0.053              | 1.4086              | 0.0528            | 76.2686933071831  | 86.332434420201  |
| 26  | 512        | io_uring | 12        | 16  | asc         | 3.7998          | 0.24          | 3.6444               | 0.2588             | 3.2752              | 0.2426            | 95.9103110690036  | 86.1940102110638 |
| 20  | 16         | worker   | 12        | 16  | asc         | 2.9928          | 0.1088        | 3.006                | 0.1104             | 2.5732              | 0.1106            | 100.441058540497  | 85.9796845763165 |
| 28  | 131072     | io_uring | 12        | 16  | asc         | 176.7124        | 30.5238       | 176.5732             | 31.2158            | 151.6276            | 33.3706           | 99.9212279387298  | 85.8047313035192 |
| 27  | 16         | io_uring | 12        | 16  | asc         | 2.5058          | 0.0824        | 2.321                | 0.062              | 2.1434              | 0.0688            | 92.6251097453907  | 85.5375528773246 |
| 22  | 8          | worker   | 12        | 16  | desc        | 2.523           | 0.0772        | 2.3452               | 0.088              | 2.1532              | 0.0908            | 92.9528339278636  | 85.3428458184701 |
| 14  | 64         | worker   | 12        | 16  | desc        | 2.4956          | 0.1022        | 2.2788               | 0.0824             | 2.124               | 0.0824            | 91.3127103702516  | 85.1097932360955 |
| 20  | 16         | io_uring | 12        | 16  | desc        | 3.2242          | 0.116         | 3.0672               | 0.1142             | 2.739               | 0.122             | 95.1305750263631  | 84.9513057502636 |
| 32  | 16         | worker   | 12        | 16  | desc        | 9.146           | 0.2694        | 9.1046               | 0.3202             | 7.7676              | 0.2778            | 99.5473431008091  | 84.9289306800787 |
| 16  | 128        | io_uring | 12        | 16  | desc        | 2.9092          | 0.1202        | 2.5772               | 0.1088             | 2.4662              | 0.1232            | 88.5879279527018  | 84.7724460332738 |
| 14  | 128        | worker   | 12        | 16  | desc        | 3.0514          | 0.1224        | 2.4838               | 0.1202             | 2.5844              | 0.1024            | 81.3987022350397  | 84.6955495837976 |
| 25  | 256        | io_uring | 12        | 16  | desc        | 3.678           | 0.1474        | 3.452                | 0.1536             | 3.1138              | 0.1506            | 93.8553561718325  | 84.6601413811854 |
| 25  | 256        | worker   | 12        | 16  | asc         | 3.6548          | 0.1476        | 3.7422               | 0.147              | 3.0934              | 0.179             | 102.391375725074  | 84.6393783517566 |
| 20  | 16         | io_uring | 12        | 16  | asc         | 3.1034          | 0.1206        | 3.0584               | 0.1066             | 2.6262              | 0.118             | 98.5499774440936  | 84.623316362699  |
| 32  | 16         | io_uring | 12        | 16  | desc        | 9.1814          | 0.2702        | 9.4892               | 0.2744             | 7.7574              | 0.2796            | 103.352429912649  | 84.4903827303026 |
| 25  | 262144     | worker   | 12        | 16  | desc        | 350.2006        | 67.6652       | 350.7354             | 67.6832            | 295.8468            | 69.2988           | 100.152712473936  | 84.4792384707507 |
| 3   | 128        | worker   | 12        | 16  | asc         | 6.847           | 0.5552        | 5.7604               | 0.6174             | 5.7812              | 0.5838            | 84.1302760332993  | 84.4340587118446 |
| 6   | 64         | worker   | 12        | 16  | desc        | 4.1712          | 0.17          | 3.724                | 0.1326             | 3.5156              | 0.1444            | 89.2788645953203  | 84.2827004219409 |
| 29  | 16         | io_uring | 12        | 16  | asc         | 9.0434          | 0.2728        | 9.1142               | 0.3344             | 7.6144              | 0.3244            | 100.782891390406  | 84.1984209478736 |
| 5   | 8          | io_uring | 12        | 16  | desc        | 2.687           | 0.064         | 2.315                | 0.089              | 2.2508              | 0.0674            | 86.1555638258281  | 83.7662820989951 |
| 3   | 8          | io_uring | 12        | 16  | asc         | 2.931           | 0.1244        | 3.016                | 0.13               | 2.4528              | 0.1162            | 102.900034118048  | 83.6847492323439 |
| 25  | 32         | io_uring | 12        | 16  | desc        | 2.6426          | 0.0794        | 2.8046               | 0.0938             | 2.207               | 0.0828            | 106.1303261939    | 83.5162340119579 |
| 4   | 8          | worker   | 12        | 16  | desc        | 2.7936          | 0.125         | 2.6938               | 0.1214             | 2.3308              | 0.1204            | 96.4275486827033  | 83.4335624284078 |
| 25  | 128        | io_uring | 12        | 16  | asc         | 3.3558          | 0.1406        | 3.1856               | 0.117              | 2.7976              | 0.1134            | 94.9281840395733  | 83.3661124024078 |
| 30  | 16         | io_uring | 12        | 16  | desc        | 9.6188          | 0.3146        | 8.9668               | 0.3166             | 7.9916              | 0.292             | 93.2216076849503  | 83.0831288726244 |
| 6   | 128        | io_uring | 12        | 16  | desc        | 4.3698          | 0.1576        | 4.4092               | 0.1634             | 3.6112              | 0.1576            | 100.901643095794  | 82.6399377545883 |
| 22  | 64         | io_uring | 12        | 16  | asc         | 3.3212          | 0.1482        | 2.7836               | 0.1542             | 2.7428              | 0.1328            | 83.8130796097796  | 82.5846079730218 |
| 27  | 7048576    | io_uring | 12        | 16  | asc         | 7754.465        | 1949.8938     | 7756.8852            | 1943.87            | 6331.575            | 2040.5804         | 100.031210405876  | 81.6507005963661 |
| 11  | 2524288    | worker   | 12        | 16  | asc         | 5463.6802       | 1435.2658     | 5479.2614            | 1429.9944          | 4460.3064           | 1414.066          | 100.285177745213  | 81.6355686410782 |
| 1   | 190536     | io_uring | 12        | 16  | desc        | 4616.0952       | 967.772       | 4639.1234            | 917.9494           | 3767.999            | 838.7062          | 100.498867527689  | 81.6274109771393 |
| 1   | 8192       | worker   | 12        | 16  | desc        | 203.573         | 31.0256       | 203.521              | 31.2442            | 165.8696            | 31.9478           | 99.97445633753    | 81.4791745467228 |
| 4   | 4          | worker   | 12        | 16  | desc        | 2.5384          | 0.1148        | 2.3704               | 0.0986             | 2.068               | 0.1162            | 93.3816577371573  | 81.4686416640403 |
| 4   | 190536     | worker   | 12        | 16  | asc         | 4643.8372       | 816.3242      | 4640.7336            | 914.282            | 3777.1324           | 864.0258          | 99.9331673384243  | 81.3364516740595 |
| 19  | 32         | worker   | 12        | 16  | asc         | 4.9448          | 0.1966        | 4.9278               | 0.1644             | 4.0202              | 0.1818            | 99.6562044976541  | 81.3015693253519 |
| 4   | 16384      | worker   | 12        | 16  | asc         | 403.3974        | 67.9516       | 404.6148             | 66.999             | 327.6426            | 67.9206           | 100.301786774035  | 81.2208011256394 |
| 3   | 64         | worker   | 12        | 16  | asc         | 4.6112          | 0.3114        | 3.954                | 0.3322             | 3.7304              | 0.349             | 85.7477446217904  | 80.8986814712006 |
| 30  | 16         | worker   | 12        | 16  | desc        | 9.3258          | 0.2712        | 9.2458               | 0.2696             | 7.5424              | 0.337             | 99.1421647472603  | 80.8767076283    |
| 13  | 9048576    | worker   | 12        | 16  | desc        | 17144.9652      | 2412.309      | 17164.5886           | 2545.9582          | 13865.545           | 2426.111          | 100.114455758709  | 80.872400954188  |
| 32  | 32         | io_uring | 12        | 16  | desc        | 17.2846         | 0.4606        | 17.5818              | 0.4824             | 13.9688             | 0.4962            | 101.719449683533  | 80.8164493248325 |
| 20  | 1          | io_uring | 12        | 16  | desc        | 1.3468          | 0.052         | 1.1472               | 0.0672             | 1.0852              | 0.0462            | 85.1796851796852  | 80.5761805761806 |
| 9   | 2          | worker   | 12        | 16  | asc         | 1.5458          | 0.047         | 1.2582               | 0.0538             | 1.2444              | 0.0474            | 81.3947470565403  | 80.5020054340795 |
| 12  | 1          | worker   | 12        | 16  | asc         | 1.259           | 0.0434        | 0.9974               | 0.046              | 1.0134              | 0.04              | 79.2216044479746  | 80.4924543288324 |
| 31  | 8          | worker   | 12        | 16  | desc        | 6.364           | 0.1768        | 6.3292               | 0.2282             | 5.0872              | 0.2002            | 99.4531741043369  | 79.9371464487744 |
| 25  | 16         | worker   | 12        | 16  | desc        | 2.5764          | 0.0706        | 2.1318               | 0.0672             | 2.056               | 0.0662            | 82.7433628318584  | 79.80127309424   |
| 8   | 2024288    | io_uring | 12        | 16  | asc         | 7592.6462       | 1273.9114     | 7630.6102            | 1309.0604          | 6045.8354           | 1201.0218         | 100.500010128221  | 79.6275137909099 |
| 30  | 16         | worker   | 12        | 16  | asc         | 11.9264         | 0.3322        | 12.0454              | 0.2832             | 9.4876              | 0.2764            | 100.997786423397  | 79.5512476522673 |
| 31  | 16         | worker   | 12        | 16  | asc         | 9.239           | 0.2732        | 9.2316               | 0.3244             | 7.3482              | 0.313             | 99.9199047515965  | 79.5345816646823 |
| 27  | 32         | io_uring | 12        | 16  | asc         | 3.3434          | 0.0864        | 2.721                | 0.0758             | 2.6578              | 0.0862            | 81.3842196566369  | 79.493928336424  |
| 5   | 262144     | io_uring | 12        | 16  | desc        | 993.6006        | 155.4318      | 988.1562             | 168.1014           | 787.9102            | 152.3184          | 99.4520534709822  | 79.298482710256  |
| 7   | 4524288    | io_uring | 12        | 16  | asc         | 15200.4822      | 2628.0666     | 15228.3066           | 2572.1938          | 11989.5378          | 2561.7382         | 100.183049456155  | 78.8760359194395 |
| 3   | 315536     | io_uring | 12        | 16  | asc         | 6775.0772       | 1395.8674     | 6757.781             | 1423.7122          | 5343.449            | 1416.7172         | 99.7447084440602  | 78.8691972395532 |
| 12  | 1          | io_uring | 12        | 16  | asc         | 1.2502          | 0.0424        | 1.0142               | 0.0518             | 0.9844              | 0.0474            | 81.1230203167493  | 78.7394016957287 |
| 7   | 2524288    | worker   | 12        | 16  | asc         | 8466.1194       | 1566.7604     | 8531.4906            | 1501.0636          | 6665.7912           | 1555.4844         | 100.77215069752   | 78.7349065736068 |
| 32  | 32         | worker   | 12        | 16  | desc        | 17.0246         | 0.4926        | 18.0174              | 0.5382             | 13.3874             | 0.494             | 105.831561387639  | 78.6356213949226 |
| 23  | 1          | worker   | 12        | 16  | desc        | 1.5878          | 0.0496        | 1.2796               | 0.0574             | 1.2414              | 0.0502            | 80.5894948986018  | 78.1836503337952 |
| 17  | 32         | worker   | 12        | 16  | asc         | 4.8456          | 0.162         | 4.8628               | 0.1962             | 3.7802              | 0.1958            | 100.354961201915  | 78.0130427604425 |
| 27  | 2          | io_uring | 12        | 16  | asc         | 1.2892          | 0.046         | 1.0054               | 0.044              | 1.005               | 0.0446            | 77.9863481228669  | 77.9553211293826 |
| 19  | 32         | worker   | 12        | 16  | desc        | 4.8228          | 0.1976        | 4.9086               | 0.1672             | 3.7572              | 0.1952            | 101.779049514805  | 77.9049514804678 |
| 29  | 1          | io_uring | 12        | 16  | desc        | 2.366           | 0.0644        | 2.166                | 0.0652             | 1.8198              | 0.082             | 91.5469146238377  | 76.9146238377008 |
| 20  | 32         | worker   | 12        | 16  | asc         | 4.8754          | 0.1738        | 4.7006               | 0.1624             | 3.652               | 0.1816            | 96.4146531566641  | 74.906674324158  |
| 18  | 32         | worker   | 12        | 16  | asc         | 4.8292          | 0.201         | 4.8026               | 0.1776             | 3.5984              | 0.1822            | 99.4491841298766  | 74.5133769568459 |
